sw_url,first_result,first_scan_date,last_result,last_scan_date,positive,vt_link,text,total
https://royalcheese.ru/?wp_service_worker=1,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://royalcheese.ru/?wp_service_worker=1"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://coindar.org/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://coindar.org/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://lonestarbloodhounds.com/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://lonestarbloodhounds.com/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://edgemontvet.com/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://edgemontvet.com/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://e-recruitment.net/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://e-recruitment.net/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.chrono24.ca/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.chrono24.ca/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.seoworkers.com/service-worker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.seoworkers.com/service-worker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://philgo.com/philgo-mobile-sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://philgo.com/philgo-mobile-sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://philgo.com/firebase-messaging-sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://philgo.com/firebase-messaging-sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.iso20022.org/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.iso20022.org/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.jobatus.com.br/sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.jobatus.com.br/sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.jobatus.com.br/firebase-messaging-sw.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.jobatus.com.br/firebase-messaging-sw.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
https://www.helg.no/serviceworker.js,False,28/10/2020,False,28/10/2020,0,,"{""response_code"": 0, ""resource"": ""https://www.helg.no/serviceworker.js"", ""verbose_msg"": ""Resource does not exist in the dataset""}",0
